T_K,J_exp,J_calc,J_trap1,J_trap2,J_trap3,J_trap4
3.764500122070310226e+02,2.379281461413073500e+15,2.240017533947572812e+14,1.268782516609695200e+16,1.245897515189148438e+14,1.274565088616148529e+11,1.019775711702295952e+07
3.776699829101560226e+02,3.369795687816862500e+15,2.544686218529310312e+14,1.289213715128189800e+16,1.292202822286704062e+14,1.348004946585176544e+11,1.113149447100204974e+07
3.780584564208979828e+02,3.600491402703322000e+15,2.649190182450322188e+14,1.295781991175781800e+16,1.307239820945832969e+14,1.372132113991602325e+11,1.142111605500187911e+07
3.783999938964839771e+02,3.437585617473530000e+15,2.741481627549205625e+14,1.301559993165079400e+16,1.320475148840144375e+14,1.393383010753238220e+11,1.167753219989806786e+07
3.787146066518930070e+02,1.545000989253861250e+15,2.834791274722094375e+14,1.306948957781981200e+16,1.332970220872597969e+14,1.413736541968092957e+11,1.194955156297531538e+07
3.793153839111329830e+02,2.910232180963958000e+15,3.012973224199302500e+14,1.317239600284617000e+16,1.356830522149651875e+14,1.452603175595894470e+11,1.246899346289855614e+07
3.796300048828130116e+02,2.636925797820028000e+15,3.113686942830905000e+14,1.322685898519332800e+16,1.369579763164815469e+14,1.473615741414829102e+11,1.274609412031558901e+07
3.798699951171880116e+02,3.290458164543966000e+15,3.192114340554833125e+14,1.326852681872154800e+16,1.379359780876802656e+14,1.489786637490988770e+11,1.295856367231558822e+07
3.810807647705079830e+02,2.917899580808720000e+15,3.610798869782513125e+14,1.348046313676489800e+16,1.429442272278809375e+14,1.573311283318517761e+11,1.413495562483668886e+07
3.813399963378910229e+02,3.535159654274390000e+15,3.704088022222578125e+14,1.352611209998286800e+16,1.440282685410436250e+14,1.591501936354897461e+11,1.440338182483695634e+07
3.815799865722660229e+02,3.105207130416721000e+15,3.797509585816010000e+14,1.356888349691533800e+16,1.450532428282802812e+14,1.608907846002809753e+11,1.462866375594072044e+07
3.823099975585939774e+02,3.445085419443687000e+15,4.086635087027149375e+14,1.369934549230615400e+16,1.481860619561764062e+14,1.662250602428317566e+11,1.529763844194056652e+07
3.825599975585939774e+02,2.575167680347898000e+15,4.192574535519530000e+14,1.374451032188377800e+16,1.492787134165678438e+14,1.681045379974750671e+11,1.557475898096229881e+07
3.832899780273439774e+02,3.242003394124799000e+15,4.510573879331404375e+14,1.387699705997283800e+16,1.524939228466196875e+14,1.736583982221151123e+11,1.644401178096230328e+07
3.837799987792969887e+02,2.351590257881250000e+15,4.741121238081383750e+14,1.396710108237176400e+16,1.546982738078754375e+14,1.775103026813704834e+11,1.697844033846177906e+07
3.842699890136719887e+02,3.009763657272594500e+15,4.975762275922230000e+14,1.405748050281898000e+16,1.569135620769370938e+14,1.813917207109385071e+11,1.750103102646178007e+07
3.847600097656250000e+02,3.862672601360284000e+15,5.228127360948234375e+14,1.414904704086534000e+16,1.591741101597639688e+14,1.853953845951700439e+11,1.810131936662895977e+07
3.854899902343750000e+02,4.188332726366010000e+15,5.617574892827490000e+14,1.428634557215362400e+16,1.625752965278845312e+14,1.914509054580396423e+11,1.903919658069169894e+07
3.858784461388220279e+02,3.895630044107440500e+15,5.841957149795682500e+14,1.436052580693840200e+16,1.644265630220205000e+14,1.947859519894616699e+11,1.956411191053773835e+07
3.860088266225960183e+02,2.936701679225902500e+15,5.917268316079685000e+14,1.438542349747930200e+16,1.650479180286939375e+14,1.959053196582182007e+11,1.974029333515305817e+07
3.867200012207030113e+02,4.396566534632893000e+15,6.346890640717377500e+14,1.452243255907248000e+16,1.684802310895245000e+14,2.021289400781319580e+11,2.069955968108739704e+07
3.873853912353520172e+02,3.807508541085577000e+15,6.768659938523720000e+14,1.465188530795861600e+16,1.717368699835658125e+14,2.080759042546811523e+11,2.159532301083887741e+07
3.877000122070310226e+02,4.932355058533600000e+15,6.987348454833987500e+14,1.471430113409232600e+16,1.733185707623464688e+14,2.110030491250808105e+11,2.207747770683783293e+07
3.881900024414060226e+02,3.557403594380723500e+15,7.327933625587687500e+14,1.481150744908383800e+16,1.757819092078731250e+14,2.155617802021688538e+11,2.282838471483783796e+07
3.886799926757810226e+02,4.528689060166603000e+15,7.688199804123316250e+14,1.490992422706444000e+16,1.782859311315773750e+14,2.202330740377818298e+11,2.360678405171310902e+07
3.894100036621089771e+02,4.254723322030935000e+15,8.246138202433268750e+14,1.505785215361564200e+16,1.820601841580821875e+14,2.273133724961633911e+11,2.479342317810865864e+07
3.896600036621089771e+02,3.598170052429216500e+15,8.454739985501552500e+14,1.510957251527009400e+16,1.833872610602569375e+14,2.298340116073314209e+11,2.519855034610866010e+07
3.903161409818209791e+02,4.123098916688826000e+15,9.002225644819823750e+14,1.524531515315204600e+16,1.868702397868354688e+14,2.364495531687835083e+11,2.626182656272479892e+07
3.908800048828130116e+02,4.766489358325500000e+15,9.511807343276903750e+14,1.536429928360839600e+16,1.899369710116923125e+14,2.423396555733377075e+11,2.726271094665244594e+07
3.911300048828130116e+02,4.622594855333450000e+15,9.740150610272912500e+14,1.541719694904553400e+16,1.913012021393876875e+14,2.449637820250497131e+11,2.771184553865244612e+07
3.918599853515630116e+02,5.311248354925050000e+15,1.044765871788306875e+15,1.557405287123994600e+16,1.953580633168708125e+14,2.528311068296739502e+11,2.910935670479894057e+07
3.923499755859380116e+02,6.124578748338130000e+15,1.093725269038294875e+15,1.568020480826878000e+16,1.981076327798339062e+14,2.581858449985059814e+11,3.007843264079894871e+07
3.925999755859380116e+02,4.899703622903080000e+15,1.120708658371573875e+15,1.573553007470193800e+16,1.995450991222802188e+14,2.610147151293771973e+11,3.058956512686172873e+07
3.935799865722660229e+02,4.589650241840540000e+15,1.229735799106955000e+15,1.595428566703287600e+16,2.052348297182503125e+14,2.722574745355175171e+11,3.260388516486150399e+07
3.935799865722660229e+02,4.399635518489663000e+15,1.229735799106955000e+15,1.595428566703287600e+16,2.052348297182503125e+14,2.722574745355175171e+11,3.260388516486150399e+07
3.943099975585939774e+02,5.105899029744951000e+15,1.316863812426009750e+15,1.612063864431941600e+16,2.095712150972369062e+14,2.809070980134515381e+11,3.410435381086115539e+07
3.950499877929689774e+02,5.536921324512262000e+15,1.412474844381190000e+15,1.629342018540849600e+16,2.140833304421271562e+14,2.900014217315682983e+11,3.579059515186199546e+07
3.952899780273439774e+02,5.977257982290279000e+15,1.443749651085684000e+15,1.634960783677030600e+16,2.155509377350847500e+14,2.929627900420323486e+11,3.634351299186199903e+07
3.955399780273439774e+02,6.117354761360110000e+15,1.478170211855582000e+15,1.640917917623827400e+16,2.171081242037913438e+14,2.961271967805989990e+11,3.695560265405027568e+07
3.960299987792969887e+02,5.823849652187076000e+15,1.547849706826771750e+15,1.652719369357686800e+16,2.201944215335404688e+14,3.024252431394295654e+11,3.819873559404999763e+07
3.967699890136719887e+02,6.581573665378940000e+15,1.658025412395209250e+15,1.670818585243647200e+16,2.249288398372659062e+14,3.121427347600953369e+11,4.010192857090438902e+07
3.971253943810099827e+02,5.515773557717450000e+15,1.713133653685061500e+15,1.679634281114909800e+16,2.272353588051735000e+14,3.169014172672996826e+11,4.102747666152042896e+07
3.979899902343750000e+02,6.348237618060468000e+15,1.855611183206764500e+15,1.701549011147960400e+16,2.329678500336400312e+14,3.288177242011773071e+11,4.332917771857102215e+07
3.979899902343750000e+02,5.835136945410479000e+15,1.855611183206764500e+15,1.701549011147960400e+16,2.329678500336400312e+14,3.288177242011773071e+11,4.332917771857102215e+07
3.989700012207030113e+02,5.576491055055364000e+15,2.029994810936375000e+15,1.727104201785331600e+16,2.396477947660016875e+14,3.428342878489303589e+11,4.615029513203002512e+07
3.994599914550780113e+02,6.502132718494680000e+15,2.121369877592240500e+15,1.740112932819020000e+16,2.430458325770777812e+14,3.500048429565839233e+11,4.762653379765512049e+07
3.997099914550780113e+02,5.768191343145190000e+15,2.171427052573869000e+15,1.746939599467080000e+16,2.448263877386122500e+14,3.537939882985359497e+11,4.838630902965512872e+07
4.002000122070310226e+02,6.952238867155830000e+15,2.269543270674433000e+15,1.760320432763939600e+16,2.483164236552080000e+14,3.612210276974262695e+11,4.987553155165479332e+07
4.006900024414060226e+02,6.706052286635069000e+15,2.372993171396347500e+15,1.773993629662972400e+16,2.518771918625934062e+14,3.688450394048994751e+11,5.147836197115586698e+07
4.014299926757810226e+02,7.578975005726429000e+15,2.534964234215096500e+15,1.794958086135218000e+16,2.573307179516693438e+14,3.805703390443332520e+11,5.400847158605206758e+07
4.019199829101560226e+02,8.326254131366530000e+15,2.650896463849151000e+15,1.809315061299958000e+16,2.610545297937955000e+14,3.886470897486857910e+11,5.573860192205217481e+07
4.023822819636420149e+02,6.880768527393342000e+15,2.760276929557221500e+15,1.822860670097748000e+16,2.645678951002913125e+14,3.962673930607041626e+11,5.737095612143835425e+07
4.028999938964839771e+02,7.302166726366858000e+15,2.893228167461357500e+15,1.838601058759832800e+16,2.686353707453903125e+14,4.051690804147924805e+11,5.927096243736456335e+07
4.028999938964839771e+02,7.463977241365879000e+15,2.893228167461357500e+15,1.838601058759832800e+16,2.686353707453903125e+14,4.051690804147924805e+11,5.927096243736456335e+07
4.036977069561299913e+02,6.810801350440399000e+15,3.105000622467038000e+15,1.863231514449698800e+16,2.749890150640255625e+14,4.191231747959816895e+11,6.234163487622720748e+07
4.041300048828130116e+02,8.132271480184370000e+15,3.225505647948491500e+15,1.876892241314677200e+16,2.785038198667048125e+14,4.268827152057549438e+11,6.412544447253625840e+07
4.048507643479570106e+02,7.394072331395990000e+15,3.437350730301391000e+15,1.900263670440508000e+16,2.844980804381468125e+14,4.401885362125124512e+11,6.708748789082208276e+07
4.051099853515630116e+02,9.328728169041898000e+15,3.515692721367437500e+15,1.908786393623804000e+16,2.866803200491066250e+14,4.450465303480491333e+11,6.815041232651534677e+07
4.058499755859380116e+02,8.199560435754430000e+15,3.751042637768496000e+15,1.933753453819030400e+16,2.930514947110082500e+14,4.593022298420361328e+11,7.139896968728788197e+07
4.063399963378910229e+02,8.184998249276200000e+15,3.911476901583822000e+15,1.950536282066758800e+16,2.973259359034043750e+14,4.688941877929419556e+11,7.363407197328737378e+07
4.073299865722660229e+02,9.765432328813250000e+15,4.261110492080798000e+15,1.985831949015401600e+16,3.062662546444444375e+14,4.891042053587124023e+11,7.841385514791339636e+07
4.073299865722660229e+02,8.793478245817550000e+15,4.261110492080798000e+15,1.985831949015401600e+16,3.062662546444444375e+14,4.891042053587124023e+11,7.841385514791339636e+07
4.078872045898439751e+02,9.348271842488600000e+15,4.473099158793422000e+15,2.006526696597516400e+16,3.114780492441157500e+14,5.009679874687749023e+11,8.124385350668597221e+07
4.083099975585939774e+02,8.773063569762513000e+15,4.635152955056298000e+15,2.022294727792704800e+16,3.154467889772770625e+14,5.100084557907640991e+11,8.340215292172598839e+07
4.086615318885220063e+02,9.443120095085858000e+15,4.778439022796629000e+15,2.035871866506300800e+16,3.188468045836127500e+14,5.177966325676401367e+11,8.526541201780453324e+07
4.090595874023439933e+02,9.733584013989240000e+15,4.943310990161228000e+15,2.051389065986392400e+16,3.227275289243198750e+14,5.266988133676386719e+11,8.739635193504692614e+07
4.097899780273439774e+02,1.115968678601210800e+16,5.259197717202971000e+15,2.080593087120058400e+16,3.300039502051471250e+14,5.434536511110544434e+11,9.148672928468669951e+07
4.097899780273439774e+02,9.952134616699160000e+15,5.259197717202971000e+15,2.080593087120058400e+16,3.300039502051471250e+14,5.434536511110544434e+11,9.148672928468669951e+07
4.107699890136719887e+02,1.038786620908393800e+16,5.710998067609967000e+15,2.121310529412326800e+16,3.400922128443425000e+14,5.668107119342683105e+11,9.733488913383345306e+07
4.110199890136719887e+02,9.726051128645930000e+15,5.831593333509638000e+15,2.131990793471279600e+16,3.427276890695715000e+14,5.729358360589406738e+11,9.889197534183354676e+07
4.112888559194710183e+02,1.013582925437063200e+16,5.961289637495461000e+15,2.143477071673868400e+16,3.455620584215083750e+14,5.795232087430832520e+11,1.005665711450628638e+08
4.122500000000000000e+02,1.163540213582458000e+16,6.457344303981257000e+15,2.186324576548299600e+16,3.560696142897638750e+14,6.040783607982731934e+11,1.067186115091877878e+08
4.127399902343750000e+02,1.193130418025976000e+16,6.726216380384193000e+15,2.209052381734989200e+16,3.616113530041490000e+14,6.170916573790599365e+11,1.100922125001065284e+08
4.131243847656249955e+02,1.093447067169594000e+16,6.941365057622007000e+15,2.227115774125030000e+16,3.660076571300441250e+14,6.274311891425516357e+11,1.128067671701865047e+08
4.139700012207030113e+02,1.219177120546203000e+16,7.439416972598920000e+15,2.268229620656710000e+16,3.759659280624690000e+14,6.509427270451275635e+11,1.189662108475650996e+08
4.139700012207030113e+02,1.207491345369928800e+16,7.439416972598920000e+15,2.268229620656710000e+16,3.759659280624690000e+14,6.509427270451275635e+11,1.189662108475650996e+08
4.147099914550780113e+02,1.269569164565906000e+16,7.899484635753078000e+15,2.305560049474236400e+16,3.849618218187832500e+14,6.722678665103211670e+11,1.245977457919833809e+08
4.153900122070310204e+02,1.185700425408940800e+16,8.339612270945393000e+15,2.340835416004755600e+16,3.934305232136278125e+14,6.924024154287767334e+11,1.299728863178323358e+08
4.157861562875600043e+02,1.268072379498714000e+16,8.614673834148526000e+15,2.362435701979315200e+16,3.985823717992167500e+14,7.047125675453250732e+11,1.333036683836550564e+08
4.164299926757810226e+02,1.133880897565397000e+16,9.063977127253190000e+15,2.397669697052963600e+16,4.069820680333890000e+14,7.247904379119361572e+11,1.387438458156733513e+08
4.169299926757810226e+02,1.333907136560470000e+16,9.436227548866264000e+15,2.426354369958638400e+16,4.137802105538155625e+14,7.411132936759042969e+11,1.432455464236733913e+08
4.171699829101560226e+02,1.362106888259608000e+16,9.614900480724492000e+15,2.440122452705844400e+16,4.170431861873991875e+14,7.489479456368322754e+11,1.454062747916733921e+08
4.176599731445310226e+02,1.214814831627658000e+16,9.994243258535128000e+15,2.469063756782414800e+16,4.238783250633245000e+14,7.654034460905922852e+11,1.499531053060707152e+08
4.179099731445310226e+02,1.334177241698119800e+16,1.019359147785331400e+16,2.484161478137267600e+16,4.274347599651848750e+14,7.739825484337603760e+11,1.523269175300707221e+08
4.184399938964839976e+02,1.363495035121973000e+16,1.061928885076856800e+16,2.516346345928067200e+16,4.350115564057471250e+14,7.922687921460659180e+11,1.574028853852648735e+08
4.188999938964839771e+02,1.642079492675450800e+16,1.101170032374618000e+16,2.545601662710770400e+16,4.418636290165671250e+14,8.088724745039686279e+11,1.621326997699046731e+08
4.196400146484380116e+02,1.516398918606688000e+16,1.165790560059412800e+16,2.593533264661603200e+16,4.530687345418225625e+14,8.360663920302452393e+11,1.698869858583745360e+08
4.200338510366589730e+02,1.527571777856625000e+16,1.201691095735637600e+16,2.619920155486854800e+16,4.592161468592576875e+14,8.510276304282416992e+11,1.741607853217570782e+08
4.206199951171880116e+02,1.526722579436811000e+16,1.256562808062442800e+16,2.660038033495223600e+16,4.685436851236918750e+14,8.737684263410124512e+11,1.807088281094192266e+08
4.211099853515630116e+02,1.677292070764071000e+16,1.304233183453551600e+16,2.694632016715427600e+16,4.765638981519966875e+14,8.933708588585485840e+11,1.864167361094192266e+08
4.217022892878609923e+02,1.773469769452734800e+16,1.363893294602094000e+16,2.737658164333445200e+16,4.865150477519870000e+14,9.177484261603956299e+11,1.935596316262221932e+08
4.223499755859380116e+02,1.554046673151652000e+16,1.431061182842937800e+16,2.785852881943608000e+16,4.976395197189379375e+14,9.450517167226840820e+11,2.016008324828388095e+08
